Pmax,IS,Pmax_sin,Pmax_cos,alpakas_id,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,cluster_hierarchical
1.7300273830820956,29.18141648779179,0.8660254037844387,-0.4999999999999998,AT-0040,0.598051022592506,0.5698236333735932,0.8970137122847336,1.596031208703931,1.7300273830820956,1.2540802810022307,1.1075475409005349,0.9709824243193425,1.0237455915224705,0.801793973346332,0.744503136565355,0.627494124194386,0
1.077319884059717,6.0148154887117,-0.8660254037844385,-0.5000000000000004,AT-0041,0.874344084416375,0.9103138557807475,0.9607223914395167,0.9638723706421252,0.9313993985923539,1.0082802338206704,1.0685490049942075,1.0727012079207574,1.077319884059717,1.0518750325979271,1.0614921136303264,0.9777875175070835,2
3.255337143444374,61.2034407998842,0.8660254037844387,-0.4999999999999998,AT-0043,0.3592599483889707,0.36721045126973606,0.6810985109600473,2.085171109623003,3.255337143444374,1.3798255135096333,0.8431892201233417,0.7366783123066247,0.8691414925675903,0.6530055872525288,0.4923041164382062,0.3740332312838607,1
1.7483403815815572,29.921199075266085,1.0,6.123233995736766e-17,AT-0046,0.6303414965857471,0.6358863387089834,0.9453295084991639,1.7483403815815572,1.7406245415154538,1.2862736393529082,0.9800577409774934,0.9229730593343837,1.0146255703671356,0.7875879711917969,0.7024267614618919,0.5947173670256641,0
1.3126769928260162,16.772401330211686,0.49999999999999994,-0.8660254037844387,AT-0053,0.7659895361288158,0.7348184889667966,0.8089660257169193,1.0683370563432162,1.2388023978589147,1.3126769928260162,1.1966228256786307,1.1468329115273708,1.0903870780219036,0.9920673438317573,0.91529270762352,0.8238370003628406,2
1.8273694913089855,37.72057354096308,0.49999999999999994,-0.8660254037844387,AT-0055,0.566430742344234,0.4652245123614091,0.4173758001421391,0.6492583451541193,1.4295140742048331,1.8273694913089855,1.4916871514684984,1.2817744171191705,1.2213547555519733,1.0152212505776776,0.9365250304666483,0.7056378848470191,1
1.0868890131438953,5.9378249860169765,-0.8660254037844385,-0.5000000000000004,AT-0056,0.9503655645134704,0.9133052097716564,0.9052637428885297,0.9285219919860219,0.9617847987775023,1.032335842238586,1.0568358389985495,1.0791656550502624,1.0868890131438953,1.0692060249706172,1.04454016279704,1.0028077690602675,2
1.1320952890520601,8.783093501768747,0.8660254037844387,-0.4999999999999998,AT-0058,0.9182583154645958,0.8335195176618045,0.8071146576850193,0.9283663650398718,1.1320952890520601,1.1156059003201526,1.0398722548965544,1.001751185398647,1.0340391788681562,1.0694602306293464,1.0825751213467094,1.0658309155519148,2
2.989563413548545,66.44109517029001,0.49999999999999994,-0.8660254037844387,AT-0060,0.2214336740844098,0.17898867835140525,0.19798757379173254,0.724339257144491,2.1836523768546705,2.989563413548545,1.537754243936158,1.259158382200663,0.9964758799155031,0.7815392527755551,0.5804030535983835,0.31602962644375615,1
1.3248223425881804,23.755018772227785,0.8660254037844387,-0.4999999999999998,AT-0062,0.689297464885233,0.4433441145243521,0.4298554236028069,1.030177839476249,1.3248223425881804,1.2224612704918574,1.0712864312186288,1.0818548197266742,1.2028482609382452,1.1740127336502069,1.2936152275569526,1.0120203300327313,2
2.285216585545272,39.15445567997522,0.8660254037844387,-0.4999999999999998,AT-0063,0.474861805284967,0.5307013284053522,0.6624326295557582,1.7507451820282918,2.285216585545272,1.2585930305817954,0.9569631766252223,1.043360996742821,0.8835545433437144,0.8469113559430336,0.789135634913212,0.4948206392298949,0
