"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"1998-06-29",66.367,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-06-30",258.533,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-01",355.517,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-02",188.371,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-03",182.029,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-04",225.029,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-05",450.488,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-06",334.262,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-07",181.412,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-08",790.608,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-09",1244.321,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-10",1072.638,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-11",579.692,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-12",278.933,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-13",156.275,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-14",481.587,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-15",224.688,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-16",126.721,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-17",260.717,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-18",157.25,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-19",189.954,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-20",166.254,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-21",89.238,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-22",65.829,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-23",68.842,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-24",304.512,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-25",549.904,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-26",209.479,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-27",109.117,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-28",342.058,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-29",154.375,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-30",98.929,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-07-31",165.246,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-01",252.65,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-02",100.208,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-03",68.292,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-04",55.025,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-05",149.621,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-06",92.471,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-07",60.833,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-08",46.913,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-09",39.671,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-10",35.167,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-11",30.962,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-12",27.812,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-13",27.629,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1998-08-14",55.383,FALSE,NA,NA,"<= day","daily",NA,NA,NA
