"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"2014-01-01",941.01,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-02",839.267,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-03",836.285,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-04",1050.691,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-07",970.25,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-08",819.25,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-09",664.208,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-10",588.972,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-11",517.528,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-12",451.997,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-13",422.285,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-14",424.583,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-15",470.712,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-16",624.392,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-17",878.455,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-18",675.438,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-19",608.67,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-20",541.896,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-21",530.201,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-22",500.229,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-23",454.691,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-24",968.812,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-25",812.535,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-26",764.691,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-27",871.344,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-28",740.76,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-29",685.122,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-30",643.139,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-01-31",606.781,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-02-01",575.948,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-02-02",549.382,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-02-03",527.09,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-02-04",508.132,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-02-05",493.649,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-02-06",481.149,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2014-02-07",470.316,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
