"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"2014-01-01",91.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-02",88.867,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-03",88.15,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-04",90.188,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-05",98.821,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-06",105.479,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-07",102.179,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-08",108.079,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-09",118.104,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-10",128.929,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-11",123.517,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-12",116.188,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-13",111.333,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-14",107.504,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-15",104.146,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-16",100.404,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-17",97.35,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-18",94.179,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-19",93.862,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-20",94.796,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-21",98.588,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-22",95.767,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-23",93.85,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-24",91,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-25",88.3,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-26",86.921,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-27",85.825,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-28",83.533,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-29",81.738,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-30",79.246,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-31",79.904,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-01",102.742,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-02",122.496,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-03",119.762,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-04",112.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-05",107.154,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-06",101.812,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-07",98.729,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-08",95.633,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-09",92.604,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-10",89.762,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-11",87.221,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-12",85.454,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-13",83.579,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-14",81.196,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-15",79.488,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-16",77.912,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-17",76.908,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-18",75.862,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-19",79.75,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-20",82.975,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-21",82.567,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-22",80.646,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-23",78.254,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-24",76.85,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-25",75.867,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-26",74.571,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-27",73.108,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-28",72.8,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-01",72.183,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-02",71.604,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-03",71.642,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-04",71.229,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-05",70.758,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-06",71.175,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-07",69.429,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-08",68.583,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-09",68.033,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-10",67.963,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-11",67.158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-12",67.046,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-13",67.708,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-14",69.938,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-15",77.783,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-16",125.825,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-17",210.062,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-18",193.846,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-19",187.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-20",171.067,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-21",157.721,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-22",163.775,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-23",173.058,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-24",165.471,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-25",149.304,FALSE,NA,NA,"<= day","daily",NA,NA,NA
