"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"2018-08-27",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-08-28",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-08-29",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-08-30",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-08-31",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-01",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-02",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-03",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-04",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-05",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-06",5.759,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-07",6.553,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-08",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-09",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-10",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-11",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-12",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-13",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-14",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-15",4.713,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-16",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-17",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-18",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-19",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-20",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-21",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-22",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-23",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-24",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-25",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-26",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-27",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-28",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-29",3.946,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-09-30",3.369,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-01",3.823,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-02",3.241,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-03",3.241,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-04",3.241,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-05",3.241,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-06",3.241,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-07",3.241,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-08",3.241,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-09",2.902,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-10",2.14,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-11",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-12",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-13",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-14",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-15",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-16",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-17",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-18",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-19",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-20",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-21",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-22",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-23",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-24",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-25",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-26",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-27",2.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-28",2.483,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-29",8.091,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-30",12.547,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-10-31",10.426,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-01",12.098,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-02",15.834,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-03",14.216,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-04",12.376,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-05",13.113,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-06",16.954,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-07",18.142,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-08",18.142,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-09",17.688,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-10",16.049,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-11",14.758,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-12",14.066,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-13",14.066,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-14",13.482,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-15",12.314,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-16",12.191,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-17",12.191,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-18",12.191,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-19",12.191,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-20",12.191,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-21",10.748,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-22",10.426,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-23",10.426,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-24",12.082,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-25",13.143,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-26",14.066,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-27",14.066,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-28",12.954,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-29",12.191,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-11-30",12.191,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-01",12.191,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-02",12.191,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-03",12.191,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-04",12.028,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-05",10.44,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-06",10.426,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-07",10.426,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-08",10.426,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-09",10.426,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-10",10.342,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-11",9.843,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-12",8.783,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-13",8.77,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-14",8.77,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-15",8.77,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-16",8.77,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-17",8.508,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-18",7.299,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-19",7.224,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-20",7.224,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-21",7.224,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-22",7.224,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-23",7.224,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-24",7.163,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-25",5.857,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-26",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-27",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-28",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-29",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-30",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2018-12-31",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-01",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-02",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-03",5.787,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-04",5.651,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-05",5.753,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-06",4.744,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-07",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-08",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-09",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-10",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-11",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-12",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2019-01-13",4.459,FALSE,NA,NA,"<= day","daily",NA,NA,NA
