"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"2014-01-01",4.271,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-02",4.248,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-03",4.201,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-04",4.178,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-05",4.19,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-06",4.132,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-07",4.144,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-08",4.086,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-09",4.074,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-10",4.062,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-11",4.028,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-12",3.993,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-13",3.993,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-14",3.97,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-15",3.947,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-16",3.935,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-17",3.947,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-18",3.958,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-19",3.97,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-20",3.97,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-21",3.981,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-22",4.016,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-23",4.016,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-24",3.854,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-25",4.005,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-26",3.993,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-27",3.993,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-28",4.005,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-29",3.97,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-30",3.958,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-01-31",5.104,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-01",3.912,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-02",3.97,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-03",3.97,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-04",4.005,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-05",4.039,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-06",4.074,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-07",4.097,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-08",4.097,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-09",4.097,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-10",4.074,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-11",4.062,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-12",4.016,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-13",4.028,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-14",3.981,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-15",3.97,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-16",3.97,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-17",3.981,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-18",3.981,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-19",3.981,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-20",3.993,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-21",4.039,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-22",4.028,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-23",4.028,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-24",4.028,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-25",4.016,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-26",4.005,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-27",3.981,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-02-28",5.625,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-01",3.97,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-02",3.924,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-03",3.924,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-04",3.912,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-05",3.9,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-06",3.889,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-07",3.889,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-08",3.877,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-09",3.866,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-10",3.877,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-11",3.877,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-12",3.866,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-13",3.866,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-14",3.854,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-15",3.854,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-16",3.843,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-17",3.819,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-18",3.831,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-19",3.808,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-20",3.808,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-21",3.715,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-22",3.576,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-23",3.6,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-24",3.623,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-25",3.669,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-26",3.785,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-27",3.866,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-28",3.947,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-29",4.028,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-30",3.947,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-03-31",5.035,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-01",4.19,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-02",4.213,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-03",4.213,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-04",4.201,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-05",4.201,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-06",4.213,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-07",4.259,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-08",4.294,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-09",4.352,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-10",4.398,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-11",4.444,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-12",4.456,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-13",4.456,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-14",4.456,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-15",4.444,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-16",4.41,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-17",4.363,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-18",4.363,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-19",4.306,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-20",4.271,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-21",4.225,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-22",4.155,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-23",4.097,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-24",4.062,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-25",4.016,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-26",3.958,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-27",3.947,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-28",3.947,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-29",3.912,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-04-30",3.97,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-01",4.039,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-02",4.19,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-03",5.405,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-04",5.324,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-05",4.988,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-06",4.815,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-07",4.711,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-08",4.653,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-09",4.63,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-10",4.734,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-11",4.861,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-12",4.988,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-13",5.069,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-14",5.799,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-15",6.4,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-16",6.447,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-17",6.134,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-18",5.799,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-19",5.752,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-20",5.637,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-21",6.123,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-22",5.938,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-23",5.475,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-24",5.451,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-25",5.428,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-26",5.405,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-27",5.394,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-28",5.382,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-29",5.336,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-30",5.289,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-05-31",5.255,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-01",5.197,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-02",5.127,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-03",5.069,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-04",5.023,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-05",4.977,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-06",4.907,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-07",4.826,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-08",4.745,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-09",4.699,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-10",4.63,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2014-06-11",4.572,FALSE,NA,NA,"<= day","daily",NA,NA,NA
