"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"1961-11-01",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-02",139.406,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-03",155.156,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-04",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-05",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-06",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-07",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-08",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-09",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-10",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-11",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-12",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-13",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-14",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-15",155.594,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-16",139.844,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-17",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-18",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-19",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-20",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-21",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-22",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-23",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-24",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-25",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-26",139.406,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-27",155.156,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-28",155.594,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-29",139.844,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-11-30",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-01",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-02",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-03",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-04",134.823,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-05",118.854,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-06",105.031,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-07",103,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-08",103,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-09",104.719,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-10",114.25,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-11",106.75,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-12",118.146,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-13",134.427,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-14",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-15",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-16",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-17",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-18",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-19",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-20",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-21",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-22",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-23",139.406,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-24",152.75,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-25",139.844,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-26",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-27",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-28",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-29",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-30",137,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1961-12-31",139.406,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-01",155.156,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-02",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-03",160.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-04",174.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-05",160.979,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-06",158,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-07",155.594,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-08",137.667,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-09",120.573,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-10",120.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-11",137.708,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-12",163.865,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-13",295.75,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-14",368.469,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-15",333.198,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-16",327.188,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-17",310.188,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-18",312.854,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-19",319.51,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-20",331.594,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-21",389.969,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-22",429.583,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-23",435,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-24",435,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-25",440.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-26",484.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-27",574.146,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-28",672.948,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-29",722.25,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-30",688.448,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-01-31",674.698,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-01",639.75,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-02",673.552,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-03",681,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-04",674.698,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-05",633.448,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-06",626,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-07",626,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-08",626,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-09",620.156,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-10",576.406,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-11",533.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-12",527,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-13",527,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-14",532.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-15",563,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-16",533.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-17",532.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-18",568.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-19",575,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-20",575,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-21",575,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-22",575,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-23",575,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-24",580.844,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-25",607.75,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-26",534.906,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-27",485.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-02-28",473.958,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-01",440.958,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-02",435,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-03",440.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-04",489.885,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-05",618.698,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-06",721.104,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-07",736,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-08",717.552,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-09",591.302,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-10",557.448,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-11",728.208,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-12",890.76,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-13",922.677,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-14",972.927,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-15",989.677,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-16",1039.927,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-17",1049,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-18",1041.323,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-19",991.073,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-20",967.104,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-21",862.729,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-22",800.125,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-23",792,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-24",792,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-25",792,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-26",792,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-27",785.583,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-28",743.583,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-29",742.417,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-30",791.292,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-03-31",866.448,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-01",1014.646,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-02",991.073,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-03",982,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-04",982,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-05",982,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-06",974.323,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-07",916.854,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-08",860.531,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-09",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-10",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-11",845.125,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-12",807,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-13",843.875,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-14",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-15",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-16",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-17",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-18",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-19",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-20",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-21",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-22",852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-23",845.125,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-24",800.125,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-25",792,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-26",792,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-27",792,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-28",798.875,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-29",837,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-04-30",793.708,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-01",737.281,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-02",688.448,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-03",681,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-04",687.302,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-05",728.552,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-06",723.396,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-07",635.052,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-08",581.906,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-09",575,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-10",580.844,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-11",619.094,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-12",632.302,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-13",667.25,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-14",633.448,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-15",620.156,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-16",581.906,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-17",575,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-18",580.844,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-19",619.094,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-20",626,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-21",626,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-22",626,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-23",626,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-24",620.156,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-25",581.906,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-26",575,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-27",575,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-28",569.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-29",533.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-30",521.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-05-31",491,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-06-01",526,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-06-02",568.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-06-03",580.844,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-06-04",619.094,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1962-06-05",626,FALSE,NA,NA,"<= day","daily",NA,NA,NA
