"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"2021-10-27",75.11,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-10-28",71.826,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-10-29",75.8,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-10-30",73.935,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-10-31",74.44,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-01",110.917,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-02",629.238,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-03",341.804,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-04",1450.395,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-05",949.64,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-06",394.057,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-07",262.15,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-08",236.026,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-09",266.281,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-10",222.52,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-11",191.218,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-12",176.131,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-13",164.254,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-14",882.583,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-15",1141.927,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-16",570.278,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-17",347.552,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-18",291.23,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-19",248.245,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-20",223.924,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-21",224.834,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-22",216.637,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-23",179.37,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-24",155.024,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-25",161.74,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-26",250.32,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-27",397.587,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-28",729.13,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-29",617.659,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-11-30",368.427,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-01",302.24,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-02",295.145,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-03",272.837,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-04",263.627,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-05",258.593,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-06",231.329,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-07",201.465,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-08",200.206,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-09",270.218,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-10",248.253,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-11",224.378,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-12",178.257,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-13",162.213,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-14",184.932,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-15",221.296,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-16",221.608,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-17",218.802,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-18",220.739,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-19",212.771,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-20",219.19,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-21",192.007,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-22",172.868,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-23",161.982,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-24",165.518,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-25",168.2,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-26",163.255,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-27",155.614,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-28",157.886,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-29",164.968,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-30",149.952,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2021-12-31",134.453,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2022-01-01",143.338,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2022-01-02",145.59,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2022-01-03",147.343,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2022-01-04",148.944,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2022-01-05",330.691,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2022-01-06",911.803,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2022-01-07",467.807,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2022-01-08",337.741,FALSE,NA,NA,"<= day","daily",NA,NA,NA
