"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"2015-01-01",13.865,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-02",14.019,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-03",16.33,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-04",37.731,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-05",45.507,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-06",37.258,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-07",31.063,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-08",28.11,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-09",27.068,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-10",24.741,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-11",23.299,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-12",22.94,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-13",22.411,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-14",21.748,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-15",21.41,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-16",20.824,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-17",20.286,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-18",19.889,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-19",20.117,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-20",19.656,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-21",19.304,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-22",18.633,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-23",17.867,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-24",17.133,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-25",16.636,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-26",16.151,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-27",15.816,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-28",15.619,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-29",15.512,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-30",15.789,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-01-31",15.892,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-01",15.722,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-02",15.541,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-03",15.43,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-04",15.094,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-05",15.096,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-06",14.749,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-07",14.758,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-08",14.365,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-09",14.182,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-10",13.92,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-11",13.828,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-12",13.795,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-13",14.261,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-14",15.163,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-15",17.028,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-16",18.519,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-17",18.545,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-18",18.334,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-19",17.633,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-20",17.18,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-21",17.572,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-22",17.862,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2015-02-23",17.838,FALSE,NA,NA,"<= day","daily",NA,NA,NA
