"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"1990-02-17",266.083,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-18",253.458,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-19",171.562,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-20",84.938,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-21",68.25,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-22",58.646,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-23",52.604,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-24",48.562,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-25",45.562,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-26",53.583,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-27",64,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-02-28",147.854,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-01",216.479,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-02",151.75,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-03",98.417,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-04",80.812,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-05",69.167,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-06",60.208,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-07",52.604,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-08",47.604,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-09",41.167,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-10",36.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-11",35.479,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-12",34.083,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-13",31.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-14",30.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-15",28.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-16",27.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-17",26.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-18",25.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-19",25,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-20",25,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-21",24.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-22",24.958,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-23",25.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-24",23.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-25",23,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-26",22.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-27",22.479,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-28",28.271,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-29",44.062,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-30",54.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-03-31",46.812,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-01",38.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-02",37,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-03",37.479,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-04",34.167,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-05",30.958,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-06",39.188,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-07",43.167,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-08",43.792,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-09",50.438,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-10",49.125,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-11",43.604,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-12",40.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-13",39.479,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-14",43.354,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-15",103.542,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-16",128.104,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-17",102.375,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-18",107.938,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-19",87.896,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-20",69.854,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-21",55.25,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-22",46.604,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-23",43.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-24",41.562,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-25",38.562,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-26",36.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-27",35.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-28",34.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-29",32.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-04-30",31.042,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-01",29.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-02",28.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-03",27.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-04",27,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-05",26.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-06",28.875,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-07",28.167,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-08",24,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-09",28.792,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-10",29.688,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-11",24.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-12",23.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-13",35.938,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-14",38.979,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-15",25.562,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1990-05-16",23.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
