"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"2011-08-01",52.679,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-02",52.721,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-03",52.719,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-04",52.676,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-05",52.655,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-06",52.645,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-07",52.58,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-08",52.135,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-09",52.579,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-10",52.583,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-11",52.587,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-12",52.324,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-13",52.525,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-14",52.603,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-15",52.588,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-16",52.58,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-17",52.587,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-18",52.439,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-19",52.298,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-20",52.633,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-21",52.634,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-22",52.567,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-23",52.425,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-24",52.591,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-25",52.371,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-26",52.6,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-27",52.6,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-28",52.585,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-29",52.48,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-30",52.337,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-08-31",52.527,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-01",52.497,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-02",52.473,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-03",52.479,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-04",52.325,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-05",52.404,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-06",52.451,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-07",52.329,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-08",52.455,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-09",52.421,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-10",52.392,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-11",52.447,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-12",52.287,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-13",52.3,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
"2011-09-14",52.414,FALSE,NA,NA,"<= day","daily",NA,1,FALSE
