"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"2008-01-01",2.292,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-02",2.269,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-03",2.257,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-04",2.234,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-05",2.211,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-06",2.257,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-07",2.512,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-08",2.558,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-09",2.488,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-10",2.454,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-11",2.419,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-12",2.454,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-13",2.558,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-14",2.639,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-15",2.697,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-16",2.731,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-17",2.708,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-18",2.674,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-19",2.639,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-20",2.616,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-21",2.593,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-22",2.558,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-23",2.535,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-24",2.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-25",2.465,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-26",2.442,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-27",2.419,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-28",2.396,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-29",2.373,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-30",2.326,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-01-31",2.315,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-01",2.292,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-02",2.257,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-03",2.211,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-04",2.199,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-05",2.141,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-06",2.118,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-07",2.106,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-08",2.106,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-09",2.083,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-10",2.072,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-11",2.037,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-12",2.025,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-13",2.002,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-14",1.968,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-15",1.956,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-16",1.933,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-17",1.898,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-18",1.898,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-19",1.875,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-20",1.852,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-21",1.84,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-22",1.829,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-23",1.806,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-24",1.806,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-25",1.748,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-26",1.748,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-27",1.725,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-28",1.725,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-02-29",1.713,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-01",1.713,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-02",1.736,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-03",1.725,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-04",1.713,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-05",1.701,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-06",1.69,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-07",1.678,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-08",1.678,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-09",1.667,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-10",1.667,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2008-03-11",1.655,FALSE,NA,NA,"<= day","daily",NA,NA,NA
