"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"2004-07-31",895,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-01",776,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-02",776,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-03",776,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-04",742,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-05",742,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-06",742,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-07",2619,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-08",4172,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-09",2832,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-10",3287,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-11",2317,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-12",2128,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-13",1949,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-14",2221,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-15",2128,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-16",2037,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-17",1949,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-18",1780,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-19",1622,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-20",1272,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-21",1546,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-22",1404,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-23",1272,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-24",1210,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-25",1094,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-26",2516,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-27",3055,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-28",2317,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-29",2037,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-30",1949,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-08-31",1780,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-01",1546,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-02",1474,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-03",1404,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-04",1272,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-05",1272,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-06",1210,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-07",1094,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-08",1040,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-09",941,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-10",895,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-11",813,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-12",776,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-13",776,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-14",742,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-15",711,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-16",1272,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2004-09-17",989,FALSE,NA,NA,"<= day","daily",NA,NA,NA
