"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"1999-04-17",176.5,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-18",158.517,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-19",140.833,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-20",128.446,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-21",122.525,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-22",165.846,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-23",207.154,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-24",213.229,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-25",339.817,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-26",377.3,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-27",249.363,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-28",333.771,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-29",296.779,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-04-30",365.329,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-01",374.654,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-02",334.246,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-03",364.875,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-04",411.804,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-05",344.725,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-06",278.521,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-07",259.833,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-08",252.796,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-09",293.383,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-10",280.875,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-11",264.729,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-12",252.704,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-13",242.892,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-14",225.733,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-15",211.475,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-16",200.421,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-17",186.412,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-18",182.6,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-19",173.188,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-20",162.808,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-21",161.104,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-22",164.708,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-23",164.079,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"1999-05-24",154.221,FALSE,NA,NA,"<= day","daily",NA,NA,NA
