"date","discharge","qc_flag","qc_type","qc_detect_method","temp_res","temp_res_dom","dq_issue","cpd_segment_id","cpd_segment_main"
"2003-10-30",1.859,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-10-31",1.858,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-01",1.854,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-02",1.847,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-03",1.847,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-04",1.842,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-05",1.836,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-06",1.834,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-07",1.82,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-08",1.811,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-09",1.808,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-10",1.799,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-11",1.796,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-12",1.785,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-13",1.785,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-14",1.785,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-15",1.769,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-16",1.773,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-17",1.768,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-18",1.782,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-19",1.774,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-20",1.769,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-21",1.756,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-22",1.751,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-23",1.749,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-24",1.75,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-25",1.731,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-26",1.727,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-27",1.72,FALSE,NA,NA,"<= day","daily",NA,NA,NA
"2003-11-28",1.722,FALSE,NA,NA,"<= day","daily",NA,NA,NA
